"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"United Kingdom","GBR","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","21588","39151","61495","75106","80505","81140","78389","80650","81129","52814","58645","82169","118737","130024","145619","110546","50952","17582","1056","10648","44935","78753","","","","","","3776","509","377","","","","9845","474","23","27060","7368","8720","9573","7256","4497","","",
"Georgia","GEO","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28880","26681","25731","","","","","","","20940","17376","6851","8229","","","","","907","3482","",
"Ghana","GHA","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","559001","514708","598117","568617","577058","614019","521769","525894","450213","364810","399247","","282608","342260","225495","192381",
"Guinea","GIN","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","","","","291352","296240","310696","328256","337499","351172","369479","379951","","","","","","","454717","445140","425817","406093","363378","341031","321186","306521","289176","278476","293538","290689","288047","251967","263430","","",
"Gambia, The","GMB","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","24831","26316","27470","28836","30209","31690","30691","29744","30756","30675","28602","28657","28281","27827","27777","28867","","","","","","47761","47033","","","41441","","38454","28362","29920","28337","31250","26116","25307","28490","24118","24845","30349","","36510","37124","33938","41019","",
"Guinea-Bissau","GNB","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","43505","49525","","59610","59491","","56180","54227","","","","","","","","","","","","58541","","","","","","","","","","37137","","","","",
"Equatorial Guinea","GNQ","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5107","","","","","","13302","10171","11294","11275","","","","","20985","21236","21279","20245","19210","","",
"Greece","GRC","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","11592","10660","9147","7336","10990","13790","18262","21473","24125","27916","14052","9447","2585","1011","192","2603","15062","14332","19653","23162","22844","26744","33661","36486","29490","36421","35937","13309","11715","6938","9179","4950","728","","382","412","469","","","571","561","","","",
"Grenada","GRD","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","1845","","","","","197","","","479","769","1013","997","766","","","","","","","","","","","","","","","","","","359","","105","629","","423","240","49","","","","","",
"Greenland","GRL","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","234690","238780","243928","","251545","253139","","","260447","","","251597","271730","259758","","","","","","","","","","","","","","254459","","175769","150602","161125","129026","","86254","71158","56668","46041","49045","25857","25967","58749","104836","","",
