"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Belize","BLZ","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.49787","15.76312","","","","11.91645","13.1094","13.53298","","14.81717","15.38872","17.41289","","","","",
"Bermuda","BMU","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.40736","10.92196","","","","","11.96799","","","","",
"Bolivia","BOL","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.65876","14.5041","12.61579","12.01663","15.62243","16.56749","","","13.97207","","18.85948","22.25848","21.29112","18.54123","","","",
"Brazil","BRA","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.83279","10.70413","10.45585","9.86381","","12.79632","15.36285","","17.28399","18.56915","20.18037","21.07552","","","","",
"Barbados","BRB","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.39644","13.89868","19.16678","17.58063","19.1845","19.60628","18.98914","","","22.71885","","","","","","",
"Brunei Darussalam","BRN","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.15604","","","","",
"Bhutan","BTN","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.15145","10.28841","","","7.29124","9.00097","7.79748","9.52379","","","",
"Botswana","BWA","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.09568","","13.99085","","9.99187","","","","","",
"Central African Republic","CAF","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.08238","5.22479","","4.4311","4.38215","","","","",
"Canada","CAN","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.05571","19.791295","18.634235","14.74384","17.436095","22.46463","19.42708","22.94241","22.23899","22.852935","20.34634","","","",
"Switzerland","CHE","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.87867","22.26741","21.30097","22.2921","23.53532","23.93158","23.91406","23.28066","22.3282","21.69127","19.70729","23.20144","23.27298","24.76505","","","",
"Channel Islands","CHI","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.09238","","13.69913","","15.20366","14.30686","12.13368","11.45314","10.56923","11.3457","14.02605","16.27046","14.71399","15.146","16.84191","","",
"China","CHN","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9579","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.77988","13.91062","13.14602","13.18662","","","","","","","","","","","15.44222","","",
"Cameroon","CMR","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6705","7.09092","7.62079","5.78907","7.48897","6.98366","6.14548","6.32627","","",
"Congo, Rep.","COG","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.09444","","","2.96765","","","","","11.24503","","","","",
"Colombia","COL","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.24931","15.24253","11.95551","13.06542","13.51016","","15.94129","15.4463","13.05167","12.49926","12.45925","15.75964","15.83455","15.12709","15.41776","","",
"Comoros","COM","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.18905","","","","9.19134","","","","","","27.44176","","","","","","",
"Cabo Verde","CPV","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.12701","","15.55765","17.56962","16.84904","13.61652","12.7316","15.45551","","15.44246","","","",
"Costa Rica","CRI","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.51693","14.56761","14.62216","16.13404","","16.92943","","","","11.54132","14.57754","","","","","",
"Caribbean small states","CSS","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.41674","11.3619","15.4523","11.862225","10.11614","12.7532","","12.960665","13.097225","16.366035","21.07242","20.63229","21.68875","","",
"Cuba","CUB","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.27969","25.06832","28.31769","28.90505","37.29421","","40.56768","40.37672","33.71987","45.77522","46.4336","43.44697","49.31205","","","","",
"Curacao","CUW","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.10772","16.00346","18.87862","19.95074","23.40635","22.08269","23.38449","25.22828","26.45305","28.67584","31.51542","34.12361","","","","",
"Czech Republic","CZE","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.05503","10.82593","11.06908","10.6814","11.26973","12.22506","12.16115","12.02067","12.96705","12.52844","13.0027","15.73978","15.53561","16.25412","","","",
"Germany","DEU","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.98261","","","","","","","","16.13985","15.65931","15.63763","17.8119","18.26395","","","","",
"Djibouti","DJI","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.00154","","","","","","","","21.31894","22.52813","","","","","","","",
"Dominica","DMA","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.98502","17.54663","13.49844","15.33294","15.61872","","","",
"Denmark","DNK","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.84361","24.60668","24.21929","25.47389","24.6345","","24.86562","25.2619","24.68951","24.43578","24.76777","28.91471","","","","","",
"Dominican Republic","DOM","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.89702","","4.58821","7.01869","","9.11044","7.30122","7.18341","7.60039","7.40823","9.22213","","",
"Algeria","DZA","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.44347","10.11494","","11.23548","11.73824","","","","","","","","","","","",
"East Asia & Pacific (developing only)","EAP","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (all income levels)","EAS","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.19309","","14.69748","","","","",
"Europe & Central Asia (developing only)","ECA","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (all income levels)","ECS","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9074","19.3499","19.49892","21.45815","20.48376","21.9409","22.23899","22.90964","","","","",
"Ecuador","ECU","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90037","2.82494","","","","","","","","","","8.94403","8.57327","","","",
