"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Bahamas, The","BHS","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8000001907349","15.8999996185303","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2000007629395","26.6000003814697","25.2000007629395","27.3999996185303","25.2999992370605","",
"Belarus","BLR","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09999990463257","","","","","",
"Belize","BLZ","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5","26.6000003814697","","","","","","","","","23.5","","","","","","","","","",
"Bermuda","BMU","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9000015258789","39.5999984741211","39.2000007629395","39","37.5","38.2000007629395","40.5","42.5","45.5","","66","66.0999984741211","64.9000015258789","63.7000007629395","59.2000007629395","59.2000007629395","60","61","57","57.0999984741211","54.9000015258789","","","","","",
"Brazil","BRA","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2999992370605","","35.5999984741211","35.4000015258789","","35.7999992370605","34.5999984741211","","","","27.3999996185303","33.7000007629395","33.7999992370605","33.7000007629395","33","28.3999996185303","27.2000007629395","27","25.2000007629395","25.1000003814697","","","","","",
"Barbados","BRB","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6999998092651","11.8000001907349","12.3999996185303","13.1999998092651","12.3000001907349","12.3000001907349","12.3999996185303","11.6000003814697","11.8999996185303","13.6999998092651","12.5","13.3999996185303","13.6999998092651","13.6000003814697","14","","","","","","","","","","",
"Brunei Darussalam","BRN","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09999990463257","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","","","74.1999969482422","68.8000030517578","70.9000015258789","53.0999984741211","","",
"Botswana","BWA","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","53.5","","","","","","","","","","32.0999984741211","","","","","","","","","","","","35.7999992370605","","","","12.8999996185303","","","","",
"Central African Republic","CAF","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.571891256444","","","","","","","","","","23.6901817487386","","","","","","","","","","17.8380558452452","","","",
"Switzerland","CHE","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.19999980926514","8.60000038146973","9.60000038146973","9.19999980926514","9.19999980926514","9.80000019073486","10.3000001907349","10","9.80000019073486","9.69999980926514","10.3999996185303","10.3999996185303","10.8999996185303","9.80000019073486","9.60000038146973","9.69999980926514","10.1000003814697","9.69999980926514","9.39999961853027","9.10000038146973","9.39999961853027","9.10000038146973","9.10000038146973","",
