"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Azerbaijan","AZE","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burundi","BDI","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","58","62.7999992370605","63.2999992370605","65.5999984741211","70.4000015258789","72.9000015258789","73.5999984741211","64.8000030517578","57.9000015258789","56.2999992370605","45.5999984741211","53.4000015258789","61.4000015258789","58.9000015258789","59.4000015258789","59.5","60.0999984741211","55.9000015258789","52.5","47.2999992370605","43.7000007629395","48.7999992370605","50.5999984741211","49.7000007629395","49.2000007629395","47","43.5","49.5","47.0999984741211","46","","",
"Benin","BEN","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bulgaria","BGR","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5999984741211","57.7000007629395","62.4000015258789","61.9000015258789","58.0999984741211","56.7000007629395","55.0999984741211","58.5","62.5","65.0999984741211","66.1999969482422","55.2999992370605","58.7000007629395","55","56.7000007629395","50","40.7000007629395","46.4000015258789","57","56.7000007629395","","",
"Bahrain","BHR","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1999998092651","","","","","","","","","","",
"Bahamas, The","BHS","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6000003814697","30.3999996185303","33.0999984741211","39.5999984741211","26.6000003814697","31.2999992370605","33.7000007629395","28.1000003814697","17.3999996185303","","","","","","","","","","","","45.9000015258789","","","",
"Bosnia and Herzegovina","BIH","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","86.6999969482422","86.5","82.1999969482422","79.8000030517578","89.5","90.1999969482422","","",
"Belarus","BLR","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belize","BLZ","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7999992370605","46","33.4000015258789","37.2000007629395","39.9000015258789","43.2999992370605","42.5999984741211","","","","","","","","","","","","","","","",
"Bermuda","BMU","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Barbados","BRB","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2999992370605","56.4000015258789","51.2000007629395","61.7000007629395","44.2000007629395","49.4000015258789","46.5999984741211","34.5","43.4000015258789","35.5999984741211","","","","","","","","","","","11.3999996185303","","",
