"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Bahamas, The","BHS","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.82","","","26.36","","","25.09","","","","","","","",
"Belarus","BLR","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2","","","","","19.41","","22.55","","","22.29","22.49","22.03","22.73","23.84","22.66","21.23","21.69","22.32","23.01","21.95","22.58","22.34","21.47","","","",
"Belize","BLZ","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.68","52.56","45.85","46.88","46.38","43.75","42.32","","","","","","","","","","","","","","","",
"Bermuda","BMU","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.74","","","43.13","","","","45.36","","42.6","49","45.45","47.26","","43.92","45.14","43.74","42.71","39.12","37.1","","33.8","33.55","","",
"Brazil","BRA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","46.53","42.54","46.57","47.38","49.19","51.15","48.07","","39.69","48.44","","47.54","47.35","47.39","47.59","47","","47.32","46.83","46","45.06","45.15","44.48","43.57","42.93","42.45","","41.89","41.67","","",
"Barbados","BRB","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.56","","","","29.36","","","","","30.75","","",
"Botswana","BWA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","42.93","","","","","","","","","51.19","","","","","","","","","53.08","","","","","","49.61","","","","","",
"Central African Republic","CAF","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.73","","","","","","","","","","","33.03","","","","","46.13","","","","","","",
"Canada","CAN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9","","","","23.66","","","23.68","","","23.88","25.43","","25.63","","","","25.63","","","26.06","","","25.74","","","","",
"Central Europe and the Baltics","CEB","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.15","","","","","","","","25.99","","24.21","","24.23","","","","","","","","","","",
"Channel Islands","CHI","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.39","","","47.05","","45.07","","45.91","","44.43","","44.97","","45.29","","","45.07","","","41.96","","","42.76","","41.72","","","",
"China","CHN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","21.6","","","22.59","","","25.27","","","27.44","","","27.55","","","29.72","","","31.67","","","31.97","","","31.05","","29.98","","","","",
"Cote d'Ivoire","CIV","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","35.73","30.7","32.08","28.46","","","","","29.66","","28.8","","","30.43","","","","33.2","","","","","","32.87","","","","","","",
"Cameroon","CMR","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.53","","","","","33.77","","","","","","31.76","","","","","","","",
"Congo, Rep.","COG","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.05","","","","","","29.85","","","",
"Colombia","COL","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.21","42.31","","39.49","40.46","","","","45.64","","","46.9","47.01","46.64","46.6","43.5","45.51","44.28","47.16","47.84","44.39","44.55","44.26","43.09","41.98","","",
"Comoros","COM","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.19","","","","","","","","","","",
"Cabo Verde","CPV","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.64","","","","","34.9","","","","","","","",
"Costa Rica","CRI","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","23.09","","","33.71","33","34.3","33.73","33.71","35.25","33.76","34.3","33.85","34.02","35.88","35.67","38.97","39.07","37.51","36.94","35.98","38.01","38.91","38.21","39.65","37.08","36.97","37.05","","",
"Caribbean small states","CSS","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Czech Republic","CZE","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.82","","","","","23.63","","","22.69","","","","","","","","","22.94","22.62","","22.88","22.37","22.45","22.24","","","",
"Germany","DEU","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","23.37","","","","","22.87","","","","","23.66","","","","","","23.43","","","","25.2","","","25.73","","","24.41","","","","",
"Djibouti","DJI","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.91","","","","","","","","","","","","",
"Dominica","DMA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.71","","","","","20.63","","","19.85","","","","","20.21","","","","20.38","","","21.38","","","22.1","","","","",
"Dominican Republic","DOM","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","36.11","","","39.81","","","41.95","","","","36.5","37.86","","","40.72","39.64","38.79","41.74","41.64","39.05","41.19","38.36","38.83","38.71","36.47","37.3","35.75","","",
"Algeria","DZA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.67","","","","","","","26.89","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (developing only)","EAP","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (all income levels)","EAS","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (developing only)","ECA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (all income levels)","ECS","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.44","","","","","","","42.97","40.03","","","37.86","47.85","45.91","","","43.8","42.62","42.59","42.46","43.33","39.35","38.24","38.35","34.83","35.4","","",
"Egypt, Arab Rep.","EGY","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.73","","","","","","26.04","","","","28.34","","","","27.62","","","","26.57","","","","","","",
"Euro area","EMU","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.11","","","","","27.63","","","","","26.32","","","","25.07","","","24.18","","","25.2","","","","",
"Estonia","EST","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.41","","","","","31.35","","22.71","","","29.76","","27.63","27.9","27.31","26.84","","26.21","26.88","24.05","24.95","24.46","24.32","24.81","","","",
"Ethiopia","ETH","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.84","","","","25.43","","","","","","25.63","","","","","27.51","","","","",
"European Union","EUU","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.22","","","","19.65","","","","20.57","","","","","22.77","","","","23.52","","","23.17","","","22.59","","","","",
"Fiji","FJI","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.73","","","","","","34.87","","","","","","",
"France","FRA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","29.25","","","","","24.95","","","","","25.65","","","","","","24.43","","","","","24.67","","","","","","","","","",
"Faeroe Islands","FRO","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.12","","","","","","","","","","","","","","",
"Gabon","GAB","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.22","","","","","","","","","",
"United Kingdom","GBR","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.21","","","28.16","27.53","","","","28.62","","","","","29.29","","","28.37","","","28.56","","","","",
"Georgia","GEO","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.93","31.26","31.17","29.87","30.33","30.04","29.88","29.32","29.68","30.12","30.39","30.93","30.49","31.52","31.25","30.97","30.89","","",
"Ghana","GHA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.34","28.14","","","29.99","","","","","","","30.07","","","","","","","32.75","","","","","","","","","",
"Guinea","GIN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.42","","","34.13","","","","","","","","","32.23","","","","30.34","","","","","26.49","","",
"Gambia, The","GMB","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.18","","","","","36.94","","","","","","","","","","","",
"Guinea-Bissau","GNB","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.35","","39.24","","","","","","","","","28.13","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.41","","","","","25.74","","","","25.65","","","25.68","","","26.19","","","","",
"Grenada","GRD","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.73","","46.78","","","","","","","","","44.83","","44.41","","44.49","40.53","38.72","","43.56","","","","","41.83","","","",
"Guam","GUM","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.8","","","","","","33.97","","","","","","","","","","","","","","","","",
"High income","HIC","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","43.26","","","48.18","45.47","40.81","41.37","42.8","43.49","43.82","43.7","41.39","44.62","41.85","","41.21","44.66","45.69","45.24","46.25","44.05","43.81","43.87","39.14","41.02","45.67","","","",
"Heavily indebted poor countries (HIPC)","HPC","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.49","","","","","","","","","","22.24","22.84","25.06","24.59","","","23","","","","27.73","","","","","","",
"Haiti","HTI","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.68","","","","","","","","","","","","","",
"Hungary","HUN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","","21.63","","","","24.19","","","","","21.91","23.38","22.81","22.12","22.21","24.65","","23.93","22.8","","22.06","","23.1","23.11","","","",
"Indonesia","IDN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","24.91","","","24.61","","","24.68","","","25.01","","","26.57","","","25.08","","","25.6","","","28.51","","","27.84","","28.18","","","","",
"Isle of Man","IMN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.96","","","","","","25.98","","","","","","","","","","","28.26","","","","","28.79","","","","","",
"Not classified","INX","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.49","","","","","","","29.08","28.65","27.59","","","","26.21","","","","26.68","","","25.28","","","24.61","","","","",
"Iran, Islamic Rep.","IRN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","36.86","","","","33.55","","","","33.29","","","","33.74","","","","","","","29.63","","","","","","","","","",
"Iraq","IRQ","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.63","","","","","23.7","","",
"Iceland","ISL","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6","","","24.71","","","22.17","","","","",
"Israel","ISR","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","26.88","","","","","","26.9","","","","","28.2","","","","28.8","","","","30.03","","29.51","","","31.27","","","","",
"Italy","ITA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7","25.48","","25.16","","24.05","","26.2","","26.56","","","28.52","","26.99","","","","28.74","","","","26.67","","26.21","","","","",
"Jamaica","JAM","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.66","","32.87","","","27.41","","","32.4","","","35.26","","51.48","38.18","","35.9","","","","","","","","","","",
"Jordan","JOR","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","28.11","","","","","","34.99","","","","","29.84","","","","","30.78","","","","27.68","","26.79","","27.62","","","","",
"Japan","JPN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.77","","","","","","",
"Kazakhstan","KAZ","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.43","","","","","24.94","","","26.4","","","","","25.45","25.26","24.31","23.74","21.73","24.73","24.24","24.22","","23.72","","","","",
"Kenya","KEN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.87","","32.76","","","37.43","","","","","","","","37.99","","","","","","","","","",
"Kyrgyz Republic","KGZ","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.26","","","","","40.26","","","","","27.9","","24.69","23.87","23.84","23.33","27.17","28.52","28.71","27.87","27.91","27.38","27.37","26.25","","","",
"Cambodia","KHM","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.99","","","","","","","","","","29.09","","","33.99","28.57","28.2","28.01","26.91","","","",
"Kiribati","KIR","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (developing only)","LAC","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.81","","","","","28.96","","","","","26.97","","","","","29.44","","","","","29.67","","",
"Lebanon","LBN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1","","","","","","","",
"Libya","LBY","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.48","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (all income levels)","LCN","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","","","","","27.38","","","","","29.17","","","","","","","33.65","","","","32.94","","","30.03","","","","","",
