Data Source	World Development Indicators																																																									
																																																										
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
East Asia & Pacific (developing only)	EAP	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															91.0199044										97.55427441										98.76992557				
East Asia & Pacific (all income levels)	EAS	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															91.73237848										97.69734732										98.81369069				
Europe & Central Asia (developing only)	ECA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															96.76695732										97.71686954										99.30860247				
Europe & Central Asia (all income levels)	ECS	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															98.75930571										99.05922169										99.62905734				
Ecuador	ECU	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																							92.27893066								95.83324432											96.49345398						95.62893677		96.84545898	98.85409546	98.80531311	98.89453888	98.63247681	
"Egypt, Arab Rep."	EGY	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																	38.12264252										54.00465775										66.93154144									78.94998932	81.75144958				84.30692291		86.05158997		
Euro area	EMU	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																			99.76651829				
Eritrea	ERI	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																											69.48339844										88.68132019		
Spain	ESP	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						98.64257813										99.56967926														99.50208282		99.55810547	99.60260773	99.55731964	99.68635559	99.74597168	99.70572662		
Estonia	EST	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																														99.90450287											99.81336212											99.95903778			
Ethiopia	ETH	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																			28.08016586										38.5	33.2997551		47.04112625							
European Union	EUU	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									99.62782634										99.75044405				
Fragile and conflict affected situations	FCS	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									68.13770117										69.49642381				
Finland	FIN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Fiji	FJI	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
France	FRA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Faeroe Islands	FRO	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
"Micronesia, Fed. Sts."	FSM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Gabon	GAB	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																		92.1140213											90.77163696								89.429245		
United Kingdom	GBR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Georgia	GEO	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																											99.86235809										99.85286713		
Ghana	GHA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									65.4887085										83.23452759				
Guinea	GIN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																					13.47280025							34.06904221							21.79673195				
"Gambia, The"	GMB	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									41.3943367												65.54937744		
Guinea-Bissau	GNB	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																				17.80346489																					45.90365219												68.86572266		
Equatorial Guinea	GNQ	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									96.62423706												98.51624298		
Greece	GRC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						98.88444519										98.97937775										98.99115753											99.30326843		
Grenada	GRD	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Greenland	GRL	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Guatemala	GTM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																			70.72151184								78.39067841										91.94236755		
Guam	GUM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					95.90540314																																		
Guyana	GUY	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																		93.67022705					
High income	HIC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
"Hong Kong SAR, China"	HKG	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Honduras	HND	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																										90.91031647						95.05452728			95.87750244	96.92610931	95.98721313		
Heavily indebted poor countries (HIPC)	HPC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															48.97142833										55.72437596										59.66574103				
Croatia	HRV	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																99.60440063										99.65320587										99.73571777			
Haiti	HTI	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																							51.05301666																					80.68945313			70.48077393								
Hungary	HUN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					99.31812286														99.18211365										99.09580994								99.46546936		
Indonesia	IDN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					81.64839935										95.06925201														98.54216003		96.27236176		99.38240814	99.39659119		98.75179291			
Isle of Man	IMN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
India	IND	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						40.32151794										49.34918976										67.74658203					74.35572815								
Not classified	INX	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Ireland	IRL	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
"Iran, Islamic Rep."	IRN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																	42.32780457										65.59267426					81.20100403					90.55660248						90.55660248			96.73755646	96.13214874		98.51615143				97.69519806		
Iraq	IRQ	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									80.48683167												80.55634308		
Iceland	ISL	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Israel	ISR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																								98.04602814																												99.44428253			
Italy	ITA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						99.58748627																				99.82010651											99.92233276		
Jamaica	JAM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																								96.2955246													98.58685303		
Jordan	JOR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																				84.83279419																								98.91331482		99.02348328		98.94656372			98.76634979	99.2532196	99.2027359		
Japan	JPN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Kazakhstan	KAZ	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																														99.75498962										99.87470245										99.86510468					
Kenya	KEN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									91.94255066							81.63256836							
Kyrgyz Republic	KGZ	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																								99.74128723										99.79959106					
Cambodia	KHM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																							71.07159424						78.89599609				85.53456879	85.86867523					
Kiribati	KIR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
St. Kitts and Nevis	KNA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
"Korea, Rep."	KOR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Kosovo		"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Kuwait	KWT	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																66.0107193					76.03035736					84.09370422										90.18480682										99.78759003	98.49926758	98.50778961	98.73936462				98.83531189		
Latin America & Caribbean (developing only)	LAC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															93.22246671										96.64812835										97.97514682				
Lao PDR	LAO	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																				64.05434418					73.56058502	74.68243408				78.73984528									
Lebanon	LBN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																99.08229828							
Liberia	LBR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																									33.72455597										54.18930054										35.03327179			37.17030716							
Libya	LBY	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																									80.31060028										80.31060028										99.4417038								99.88217163		
St. Lucia	LCA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Latin America & Caribbean (all income levels)	LCN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															93.4214502										96.69018115										98.0141942				
Least developed countries: UN classification	LDC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															48.74810087										59.03326413										66.5948332				
Low income	LIC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															53.33652966										62.16876658										67.67552118				
Liechtenstein	LIE	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Sri Lanka	LKA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						90.19226837																				96.12110901					97.93921661		98.58609772		98.588974				
Lower middle income	LMC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															62.18446759										73.02980424										78.50984768				
Low & middle income	LMY	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															74.57706844										81.2625396										84.93875747				
Lesotho	LSO	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									97.49608612									92.09389496					
Lithuania	LTU	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																														99.70846558												99.74238586										99.86662292			
Luxembourg	LUX	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Latvia	LVA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																														99.82091522											99.78330994											99.87010956			
"Macao SAR, China"	MAC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						94.2051239																				99.81015778					99.69965363					99.69008636			
St. Martin (French part)	MAF	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Morocco	MAR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																							30.95091057												45.99635696										60.49289322				69.89815521	72.14524078		74.0342865			
Monaco	MCO	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Moldova	MDA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																														99.73853302											99.65156555												100		
Madagascar	MDG	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									68.18622589									63.96708298					
Maldives	MDV	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																		87.11928558								96.17604065					98.31548309					98.29864502					98.29864502						99.36064911								
Middle East & North Africa (all income levels)	MEA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															68.77172676										81.61833085										89.31861614				
Mexico	MEX	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					90.86093903										94.90320587										96.48236084		97.27211761		97.60792542	97.62792969	97.69171906	98.11611176	98.35642242	98.38159943	98.49213409	98.50666809	99.02957153		
Marshall Islands	MHL	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Middle income	MIC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															77.57988974										84.51942962										88.04500175				
"Macedonia, FYR"	MKD	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																			98.56687164								98.48538971										98.48735809		
Mali	MLI	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																	13.47465324																						16.860672					23.91411972			30.79845428				33.94570923	39.008564			
Malta	MLT	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																										99.04515839										97.80652618										99.11073303									
Myanmar	MMR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																								81.34420013																	93.47118378												95.84294128		
Middle East & North Africa (developing only)	MNA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															67.02087985										80.02085065										88.25286874				
Montenegro	MNE	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																				99.05260468			
Mongolia	MNG	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									98.4319458										98.90873718				
Northern Mariana Islands	MNP	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Mozambique	MOZ	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					25.11539268																	36.55311203						50.03890991						56.54005051					
Mauritania	MRT	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									55.48371124							47.7123909							
Mauritius	MUS	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															91.7059021										95.36190033											98.57592773			
Malawi	MWI	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																												49.12807083											70.70072174												69.98173523				
Malaysia	MYS	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					86.53148651											95.22214508									97.26772308										98.45825958				
North America	NAC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Namibia	NAM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																90.41716003										93.47992706						90.61542511							
New Caledonia	NCL	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																	97.96157837													98.86099243							99.14203644																99.77088928		
Niger	NER	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																										14.23354816				23.19742966							15.05777168		
Nigeria	NGA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																62.48778534												60.5093689					57.95389175						
Nicaragua	NIC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																										88.81787872				88.84248352									
Netherlands	NLD	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
High income: nonOECD	NOC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															97.34849359										98.72830211										99.52505663				
Norway	NOR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Nepal	NPL	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						14.96660709										32.66643524										60.1437912										77.46865845			
New Zealand	NZL	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
High income: OECD	OEC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
OECD members	OED	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Oman	OMN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																												96.66144562					97.62497711		98.16507721				
Other small states	OSS	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															76.14279104										82.13682564										85.2821729				
Pakistan	PAK	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						23.83296394																	43.11405182							53.08856201	58.37056351		61.24991989	61.46265411	62.29837418	63.13680649			
Panama	PAN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					96.28396606										94.77776337										95.62272644										97.33686829				
Peru	PER	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						89.76372528												93.78624725											95.65602112	96.28777313	96.95763397	96.70523834					98.67575073		
Philippines	PHL	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					92.46903229										96.87773895										95.72027588			96.58058929					98.49152374						
Palau	PLW	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					94.35773468																																	99.82954407	
Papua New Guinea	PNG	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									64.05812836												75.81794739		
Poland	POL	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																			99.81581116																99.99928284										99.9998703								99.99996948		
