"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Heavily indebted poor countries (HIPC)","HPC","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.27","","","","","","","","","","37.23","37.03","39.93","39.63","","","37.84","","","","42.18","","","","","","",
"Haiti","HTI","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.37","","","","","","","","","","","","","",
"Hungary","HUN","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.38","","35.63","","","","37.9","","","","","36.12","37.38","36.95","36.47","36.54","39.37","","38.91","37.09","","36.44","","37.74","37.46","","","",
"Indonesia","IDN","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","39.46","","","38.79","","","38.9","","","39.11","","","40.71","","","38.88","","","39.62","","","42.76","","","42.64","","43.65","","","","",
"Isle of Man","IMN","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.08","","","","","","40.14","","","","","","","","","","","42.36","","","","","42.81","","","","","",
"Not classified","INX","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.11","","","","","","","44.42","44.47","43.25","","","","41.1","","","","41.48","","","40.15","","","40.02","","","","",
"Iran, Islamic Rep.","IRN","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","52.73","","","","49.41","","","","49.1","","","","49.89","","","","","","","45.16","","","","","","","","","",
"Iraq","IRQ","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.12","","","","","38.51","","",
"Iceland","ISL","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.58","","","38.84","","","36.18","","","","",
"Israel","ISR","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","42.97","","","","","","42.44","","","","","44.34","","","","44.93","","","","46.68","","46.09","","","47.4","","","","",
"Italy","ITA","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","39.93","41.24","","40.32","","39.21","","41.68","","41.85","","","43.59","","42.31","","","","43.63","","","","41.91","","41.75","","","","",
"Jamaica","JAM","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.12","","48.77","","","42.83","","","47.26","","","50.34","","69.91","54.03","","51.61","","","","","","","","","","",
"Jordan","JOR","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","43.75","","","","","","49.96","","","","","44.43","","","","","46.13","","","","42.36","","41.48","","42.33","","","","",
"Japan","JPN","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.71","","","","","","",
"Kazakhstan","KAZ","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.21","","","","","40.39","","","42.42","","","","","41.04","40.68","39.63","38.75","36.33","39.28","38.86","38.69","","38.25","","","","",
"Kenya","KEN","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.84","","48.09","","","52.46","","","","","","","","53.2","","","","","","","","","",
"Kyrgyz Republic","KGZ","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.02","","","","","57.04","","","","","43.53","","39.97","39.01","38.97","38.12","42.98","45.01","45.05","42.77","43.45","43.05","42.89","41.4","","","",
"Cambodia","KHM","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.83","","","","","","","","","","44","","","48.89","43.45","43.15","42.49","41.2","","","",
"Kiribati","KIR","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
